OfficeName,Pincode,District,StateName,Lat_GMAP,Long_GMAP
Manipur C BO,388713,PANCH MAHALS,GUJARAT,22.7479845,73.448134
Padhiyar BO,388713,PANCH MAHALS,GUJARAT,22.8294982,73.5270189
Madhvas BO,389330,PANCH MAHALS,GUJARAT,22.5779812,73.4445392
Maghasar BO,389330,PANCH MAHALS,GUJARAT,22.5399937,73.4681081
Ratanpura BO,389330,PANCH MAHALS,GUJARAT,22.5948356,73.398867
Kuhan BO,176098,KANGRA,HIMACHAL PRADESH,32.1904776,76.0217831
Talwar BO,176096,KANGRA,HIMACHAL PRADESH,31.8928316,76.5343721
Rakker BO,176063,KANGRA,HIMACHAL PRADESH,32.0491236,76.599389
Kona BO,176093,KANGRA,HIMACHAL PRADESH,31.899935,76.4577547
Rohan BO,176093,KANGRA,HIMACHAL PRADESH,31.9517504,76.4852265
Sapruhal BO,176093,KANGRA,HIMACHAL PRADESH,31.9517504,76.4852265
Dehan BO,176102,KANGRA,HIMACHAL PRADESH,32.0784634,76.5117333
Thakurdwara BO,176102,KANGRA,HIMACHAL PRADESH,32.0848779,76.51052440000001
Chowki BO,176084,KANGRA,HIMACHAL PRADESH,32.0992886,76.5213648
Gharana BO,176084,KANGRA,HIMACHAL PRADESH,31.9523214,76.43244659999999
Malahu BO,176087,KANGRA,HIMACHAL PRADESH,32.0131503,76.51124709999999
Tikker Indorian BO,176087,KANGRA,HIMACHAL PRADESH,32.0224533,76.5199195
Ghar BO,176103,KANGRA,HIMACHAL PRADESH,32.067872,76.5856659
Saliana BO,176103,KANGRA,HIMACHAL PRADESH,32.0650818,76.5726638
Kharanal BO,176115,KANGRA,HIMACHAL PRADESH,32.0714258,76.63838319999999
Haler BO,176091,KANGRA,HIMACHAL PRADESH,31.8921812,76.6196097
Kakrain BO,176085,KANGRA,HIMACHAL PRADESH,32.0484336,76.4635387
Raipur BO,176085,KANGRA,HIMACHAL PRADESH,32.0620756,76.4736602
Bachhwai BO,176107,KANGRA,HIMACHAL PRADESH,31.92586949999999,76.4587592
Lower Averi BO,176081,KANGRA,HIMACHAL PRADESH,32.0683356,76.6094997
Zandpur BO,176081,KANGRA,HIMACHAL PRADESH,32.0819694,76.606611
Dagera BO,176107,KANGRA,HIMACHAL PRADESH,31.9396146,76.4375086
Galoti BO,176107,KANGRA,HIMACHAL PRADESH,31.924421,76.4389549
Kona BO,176107,KANGRA,HIMACHAL PRADESH,31.899935,76.4577547
Sadun BO,176107,KANGRA,HIMACHAL PRADESH,31.924421,76.4389549
Sai BO,176107,KANGRA,HIMACHAL PRADESH,31.924421,76.4389549
Banuri BO,176061,KANGRA,HIMACHAL PRADESH,32.1017875,76.557493
Bahi BO,176125,KANGRA,HIMACHAL PRADESH,32.3045224,76.91820969999999
Bhatu BO,176125,KANGRA,HIMACHAL PRADESH,32.0816037,76.48667230000001
Deol BO,176125,KANGRA,HIMACHAL PRADESH,32.289351,76.59216649999999
Kolad BO,384445,MAHESANA,GUJARAT,23.176715,72.2867105
Lhor BO,384445,MAHESANA,GUJARAT,23.1973913,72.316313
Medha BO,384445,MAHESANA,GUJARAT,23.1343656,72.2967017
Vadharoda BO,384445,MAHESANA,GUJARAT,23.1890832,72.1881243
Chansol BO,384325,MAHESANA,GUJARAT,23.968296,72.601811
Dalisana BO,384325,MAHESANA,GUJARAT,23.9600401,72.6483784
Davol BO,384325,MAHESANA,GUJARAT,23.9780391,72.6609428
Keshimpa BO,384325,MAHESANA,GUJARAT,23.8253671,72.615856
Mahiyal BO,384325,MAHESANA,GUJARAT,23.9516479,72.63803080000001
Mandropur BO,384325,MAHESANA,GUJARAT,23.9196859,72.59811479999999
Bhachediya BO,383316,ARVALLI,GUJARAT,23.4979272,73.2440996
Gadha BO,383316,ARVALLI,GUJARAT,23.4843482,73.1733127
Ansol BO,383251,ARVALLI,GUJARAT,23.7408899,73.44601229999999
Kagda Mahuda BO,383251,ARVALLI,GUJARAT,23.6635836,73.4386466
NavagamIsri BO,383251,ARVALLI,GUJARAT,23.6898879,73.4415929
Aniyor BO,383345,ARVALLI,GUJARAT,23.3304199,73.3421317
Bhattvadar BO,365220,AMRELI,GUJARAT,20.9650867,71.37093279999999
Dhrufaniya BO,365220,AMRELI,GUJARAT,21.7296806,71.5538493
Gundaran BO,365220,AMRELI,GUJARAT,21.6056168,71.4789131
Kanchardi BO,365220,AMRELI,GUJARAT,21.7532882,71.5345603
Narangadh BO,365220,AMRELI,GUJARAT,21.7607691,71.51230249999999
Shakhpur BO,365220,AMRELI,GUJARAT,21.5641832,71.5241735
Sarakadiya BO,365550,AMRELI,GUJARAT,21.0955976,71.2866785
Talda BO,365550,AMRELI,GUJARAT,21.0214311,71.2139152
Bordi BO,365640,AMRELI,GUJARAT,21.2428424,70.9309024
Dangavadar BO,365640,AMRELI,GUJARAT,21.3782316,71.00594579999999
Kubda BO,365640,AMRELI,GUJARAT,21.2730739,71.0000022
Kotha Pipariya BO,365640,AMRELI,GUJARAT,21.3490006,70.9762272
Mandal BO,365555,AMRELI,GUJARAT,21.1043816,71.5805553
Nagpur BO,361013,JAMNAGAR,GUJARAT,22.2647715,70.2854766
Bhagat Khijadia BO,360540,JAMNAGAR,GUJARAT,22.1082884,70.47294339999999
Balva BO,360530,JAMNAGAR,GUJARAT,21.8889152,69.95577829999999
Mahiki BO,360530,JAMNAGAR,GUJARAT,21.8419948,69.98481029999999
Chavda BO,361130,JAMNAGAR,GUJARAT,22.4406872,70.30296129999999
Varna BO,361130,JAMNAGAR,GUJARAT,22.4046303,70.3197015
Badanpar BO,361250,JAMNAGAR,GUJARAT,22.6845348,70.31598149999999
Balambhadi BO,361160,JAMNAGAR,GUJARAT,22.1527912,70.4198491
Bodi BO,361160,JAMNAGAR,GUJARAT,22.1585534,70.2348797
Jamwali BO,361160,JAMNAGAR,GUJARAT,22.1024886,70.2884528
Makrani Sanosara BO,361160,JAMNAGAR,GUJARAT,22.1419223,70.3643395
Nanibhagedi BO,361160,JAMNAGAR,GUJARAT,22.2122273,70.28175639999999
Navagam BO,361160,JAMNAGAR,GUJARAT,22.4834104,70.0720635
Sanala BO,361160,JAMNAGAR,GUJARAT,22.1943049,70.33234929999999
Arablush BO,361280,JAMNAGAR,GUJARAT,22.2918492,69.9371673
Daltungi BO,361280,JAMNAGAR,GUJARAT,22.232508,69.829959
Rangpur BO,361280,JAMNAGAR,GUJARAT,22.4708674,70.0723833
Beraja Bhalsan BO,361013,JAMNAGAR,GUJARAT,22.2599149,70.1968713
Laloi BO,361013,JAMNAGAR,GUJARAT,22.2270239,70.2348797
Vibhapar BO,361007,JAMNAGAR,GUJARAT,22.4871437,70.0934834
Beraja Fala BO,361011,JAMNAGAR,GUJARAT,22.6374283,70.2765481
Gingni BO,360530,JAMNAGAR,GUJARAT,21.8980959,70.0427774
Kotdabavisi BO,360530,JAMNAGAR,GUJARAT,21.920257,70.0715082
Patan BO,360530,JAMNAGAR,GUJARAT,21.8088227,70.03840480000001
Dhudasia BO,361130,JAMNAGAR,GUJARAT,22.3147561,70.3371494
Jaga BO,361130,JAMNAGAR,GUJARAT,22.3943062,70.29440500000001
Faredi BO,383345,ARVALLI,GUJARAT,23.4151115,73.4091425
Iploda BO,383350,ARVALLI,GUJARAT,23.435763,73.49462
Kunol BO,383350,ARVALLI,GUJARAT,23.5750442,73.4739999
Kalol Kampa BO,383275,SABAR KANTHA,GUJARAT,24.0101926,73.1371075
Khergadh BO,383275,SABAR KANTHA,GUJARAT,23.9762645,73.111356
Patna BO,393145,NARMADA,GUJARAT,21.9049494,73.4250192
Vavdi BO,393145,NARMADA,GUJARAT,21.8995567,73.45337789999999
Chopadvav BO,393050,NARMADA,GUJARAT,21.5513475,73.735282
Godada BO,393050,NARMADA,GUJARAT,21.4062848,73.7242486
Mahunipada BO,393050,NARMADA,GUJARAT,21.4062848,73.7242486
Sorapada BO,393050,NARMADA,GUJARAT,21.477389,73.7518309
Ubharia BO,393050,NARMADA,GUJARAT,21.467979,73.799043
Dhavliver BO,393025,NARMADA,GUJARAT,21.4926782,73.8441118
Kherpada BO,393025,NARMADA,GUJARAT,21.4766875,73.8801301
Umarva BO,393120,NARMADA,GUJARAT,21.8259392,73.3001233
Rundh BO,393145,NARMADA,GUJARAT,21.9406381,73.4592701
Samaria BO,393145,NARMADA,GUJARAT,21.8457545,73.6131462
Sisodra BO,393145,NARMADA,GUJARAT,21.9099477,73.3509746
Sunderpura BO,393145,NARMADA,GUJARAT,21.8391241,73.53308750000001
Devsaki BO,393050,NARMADA,GUJARAT,21.4288952,73.7772032
Kuilivel BO,393050,NARMADA,GUJARAT,21.301808,73.69188059999999
Vajpur BO,393050,NARMADA,GUJARAT,21.345535,73.7536695
Ambagam BO,393025,NARMADA,GUJARAT,21.4839193,73.9242251
Roza Tankaria BO,392140,BHARUCH,GUJARAT,21.9045971,72.7865518
Saran BO,392140,BHARUCH,GUJARAT,21.8070855,72.8456399
Bhilod BO,393135,BHARUCH,GUJARAT,21.6017974,73.1998604
Dungri BO,393135,BHARUCH,GUJARAT,21.5360205,73.12761139999999
Kara BO,393135,BHARUCH,GUJARAT,21.5046455,73.13946680000001
Rajgadh BO,393135,BHARUCH,GUJARAT,21.5189533,73.208709
Hajat BO,393020,BHARUCH,GUJARAT,21.5748448,72.91357339999999
Matied BO,393020,BHARUCH,GUJARAT,21.6171567,72.8817121
Sakkarpore BO,393020,BHARUCH,GUJARAT,21.6496378,72.92036620000002
Anor BO,392025,BHARUCH,GUJARAT,21.9312803,72.9283391
Ghamnad BO,392025,BHARUCH,GUJARAT,21.8940207,72.9578676
Karela BO,392025,BHARUCH,GUJARAT,21.8696493,72.9593439
Tanchha BO,392025,BHARUCH,GUJARAT,21.9153104,72.9002836
Manjola BO,392035,BHARUCH,GUJARAT,22.0377856,72.957813
Miamatar BO,392035,BHARUCH,GUJARAT,22.0079283,72.9914979
Devla BO,392040,BHARUCH,GUJARAT,21.9959284,72.5781545
Islampur BO,392040,BHARUCH,GUJARAT,21.9761043,72.64098729999999
Madafar BO,392040,BHARUCH,GUJARAT,22.0584005,72.63581340000002
Kapat BO,393120,BHARUCH,GUJARAT,21.760397,73.30896779999999
Panetha BO,393120,BHARUCH,GUJARAT,21.8890255,73.2676903
Sanjali BO,393120,BHARUCH,GUJARAT,21.7927704,73.25884409999999
Sarsad BO,393120,BHARUCH,GUJARAT,21.8274376,73.25884409999999
Kothia BO,392140,BHARUCH,GUJARAT,21.7674404,72.79837049999999
Baliah Khurd BO,174305,HAMIRPUR,HIMACHAL PRADESH,31.5080798,76.4678766
Lagmanwin BO,177118,HAMIRPUR,HIMACHAL PRADESH,31.7046285,76.4215988
Knoh BO,174304,HAMIRPUR,HIMACHAL PRADESH,31.5360805,76.4939006
Sour BO,176041,HAMIRPUR,HIMACHAL PRADESH,31.593267,76.576998
Town Bharari Devi BO,176041,HAMIRPUR,HIMACHAL PRADESH,31.5385656,76.6670797
Dadwin BO,176040,HAMIRPUR,HIMACHAL PRADESH,31.5403798,76.5603828
Dhangota BO,176040,HAMIRPUR,HIMACHAL PRADESH,31.5281025,76.5873591
Mangnoti BO,176040,HAMIRPUR,HIMACHAL PRADESH,31.5403798,76.5603828
Pairwin BO,176040,HAMIRPUR,HIMACHAL PRADESH,31.4993648,76.58788539999999
Biar BO,177119,HAMIRPUR,HIMACHAL PRADESH,31.5637836,76.4779977
Ghumarli BO,177119,HAMIRPUR,HIMACHAL PRADESH,31.7816845,76.4620928
Samman Kothi BO,177119,HAMIRPUR,HIMACHAL PRADESH,31.7816845,76.4620928
Loharli BO,176039,HAMIRPUR,HIMACHAL PRADESH,31.4336185,76.5731048
Bajrol BO,177028,HAMIRPUR,HIMACHAL PRADESH,31.8431524,76.59216649999999
Badehra BO,177040,HAMIRPUR,HIMACHAL PRADESH,31.7046102,76.3955603
Panyali Jattan BO,177040,HAMIRPUR,HIMACHAL PRADESH,31.66748519999999,76.41799859999999
Sanahi BO,177040,HAMIRPUR,HIMACHAL PRADESH,31.7058378,76.5892774
Himmer BO,177025,HAMIRPUR,HIMACHAL PRADESH,31.6821598,76.6297189
Sarahkar BO,177027,HAMIRPUR,HIMACHAL PRADESH,31.7108376,76.557493
Ghaloon BO,177041,HAMIRPUR,HIMACHAL PRADESH,31.6569671,76.35369089999999
Hathol BO,177041,HAMIRPUR,HIMACHAL PRADESH,31.6938867,76.3766255
Pansai BO,177041,HAMIRPUR,HIMACHAL PRADESH,31.675944,76.3752516
Balh Uttap BO,177026,HAMIRPUR,HIMACHAL PRADESH,31.5976172,76.4313619
Phahal BO,177026,HAMIRPUR,HIMACHAL PRADESH,31.6120007,76.4317234
Gahli Kohlwin BO,174405,HAMIRPUR,HIMACHAL PRADESH,31.587432,76.4570317
Kakrot BO,176048,HAMIRPUR,HIMACHAL PRADESH,31.6201445,76.69180039999999
Amroh BO,177020,HAMIRPUR,HIMACHAL PRADESH,31.63159049999999,76.4317234
Chowki Jamwalan BO,177020,HAMIRPUR,HIMACHAL PRADESH,31.7113419,76.5113038
Khiah BO,177020,HAMIRPUR,HIMACHAL PRADESH,31.7324395,76.53007939999999
Baloh BO,177029,HAMIRPUR,HIMACHAL PRADESH,31.6725175,76.631163
Bharthian BO,177029,HAMIRPUR,HIMACHAL PRADESH,31.6809883,76.5661622
Chamned BO,177029,HAMIRPUR,HIMACHAL PRADESH,31.6809883,76.5661622
Kaloor BO,177033,HAMIRPUR,HIMACHAL PRADESH,31.7627477,76.3195853
Nain BO,176039,HAMIRPUR,HIMACHAL PRADESH,31.4610824,76.5314179
Phagoti BO,176039,HAMIRPUR,HIMACHAL PRADESH,31.417736,76.5861433
Raili Jajri BO,176039,HAMIRPUR,HIMACHAL PRADESH,31.4389234,76.5981869
Mair BO,174405,HAMIRPUR,HIMACHAL PRADESH,31.609671,76.45558559999999
Batarli Upperli BO,174312,HAMIRPUR,HIMACHAL PRADESH,31.5553896,76.4389549
Chhatoli Rajputan BO,174312,HAMIRPUR,HIMACHAL PRADESH,31.5553896,76.4389549
Karsai BO,174312,HAMIRPUR,HIMACHAL PRADESH,31.5490036,76.4772748
Tandaliya BO,383275,SABAR KANTHA,GUJARAT,24.0000948,73.14381159999999
Vaghela Derol BO,383275,SABAR KANTHA,GUJARAT,24.0276655,73.113569
Raiya BO,385330,BANAS KANTHA,GUJARAT,24.1224727,71.8363794
Ravel BO,385330,BANAS KANTHA,GUJARAT,24.1738992,71.721514
Dugdol BO,385310,BANAS KANTHA,GUJARAT,24.6332778,72.09800969999999
Ghana BO,385310,BANAS KANTHA,GUJARAT,24.4340776,71.9697718
Ghodasar BO,385310,BANAS KANTHA,GUJARAT,24.4519026,71.8230224
Jadia BO,385310,BANAS KANTHA,GUJARAT,24.5952409,72.03348319999999
Rah BO,385310,BANAS KANTHA,GUJARAT,24.4908812,71.8309481
Ramsan BO,385310,BANAS KANTHA,GUJARAT,24.439213,72.0586677
Saral BO,385310,BANAS KANTHA,GUJARAT,24.4769522,72.0038517
Ajmavatkot BO,387610,KHEDA,GUJARAT,23.0445075,72.9327497
Apruji BO,387610,KHEDA,GUJARAT,23.0505671,72.9283391
Bhailakui BO,387610,KHEDA,GUJARAT,23.0719459,73.0076886
Sia BO,385310,BANAS KANTHA,GUJARAT,24.6120219,72.1119925
Thavar BO,385310,BANAS KANTHA,GUJARAT,24.5461092,72.006815
Vinchhivadi BO,385310,BANAS KANTHA,GUJARAT,24.5801886,71.9460618
Zenal BO,385310,BANAS KANTHA,GUJARAT,24.3295155,72.0527421
Akoli BO,385566,BANAS KANTHA,GUJARAT,24.5889273,71.4129114
Bhakhari BO,385566,BANAS KANTHA,GUJARAT,24.4308667,71.4833652
Agthala BO,385535,BANAS KANTHA,GUJARAT,24.304237,71.8927076
Asarda BO,385535,BANAS KANTHA,GUJARAT,24.3402899,72.0942187
Bhachalva BO,385535,BANAS KANTHA,GUJARAT,24.4227752,72.15938419999999
Katarva BO,385535,BANAS KANTHA,GUJARAT,24.2950179,71.957917
Kotda BO,385535,BANAS KANTHA,GUJARAT,24.1932498,71.8408268
Kuda BO,385535,BANAS KANTHA,GUJARAT,24.3480022,71.92235
Lakhani BO,385535,BANAS KANTHA,GUJARAT,24.3114358,71.8230371
Mahadevia BO,385535,BANAS KANTHA,GUJARAT,24.3402899,72.0942187
Moti Hirvani BO,384325,MAHESANA,GUJARAT,23.874838,72.5463627
Vankda BO,383462,SABAR KANTHA,GUJARAT,23.9633565,73.3959201
Damavas BO,383275,SABAR KANTHA,GUJARAT,23.9840096,73.12574029999999
Soni BO,385330,BANAS KANTHA,GUJARAT,24.1762441,71.69106599999999
Surana BO,385330,BANAS KANTHA,GUJARAT,24.0809614,71.8117936
Vatamjuna BO,385330,BANAS KANTHA,GUJARAT,24.2217087,71.82748459999999
Bhanjana BO,385310,BANAS KANTHA,GUJARAT,24.5965254,71.8762885
Duva BO,385310,BANAS KANTHA,GUJARAT,24.5191453,71.90447499999999
Dharampur BO,384445,MAHESANA,GUJARAT,23.2181707,72.216392
Vekra BO,384445,MAHESANA,GUJARAT,23.1774565,72.2186128
Balad BO,384325,MAHESANA,GUJARAT,23.9080178,72.5781545
Dabhad BO,384325,MAHESANA,GUJARAT,23.8707454,72.6336243
Dhanpore BO,393145,NARMADA,GUJARAT,21.8995567,73.45337789999999
Ori BO,393145,NARMADA,GUJARAT,21.9071403,73.39370989999999
Poicha BO,393145,NARMADA,GUJARAT,21.9687307,73.4618479
Kosam BO,387610,KHEDA,GUJARAT,23.0211762,72.97558289999999
Badarpur BO,387635,KHEDA,GUJARAT,23.0036728,72.875917
Chhipial BO,387635,KHEDA,GUJARAT,22.9351655,72.90176029999999
Arera BO,387320,KHEDA,GUJARAT,22.750939,72.8335363
Degam BO,387320,KHEDA,GUJARAT,22.7299165,72.79246119999999
Hathnoli BO,387110,KHEDA,GUJARAT,22.9410463,72.82113810000001
Jaravat BO,387110,KHEDA,GUJARAT,22.8925256,72.79555520000001
Raska BO,387120,KHEDA,GUJARAT,22.8917816,72.718583
Ambaliara BO,387620,KHEDA,GUJARAT,22.9836084,73.0471688
Antisar BO,387620,KHEDA,GUJARAT,23.0264842,73.1688878
Bhungalia BO,387620,KHEDA,GUJARAT,23.0072222,73.111356
Dahiap BO,387620,KHEDA,GUJARAT,22.9353828,73.08110909999999
Garod BO,387620,KHEDA,GUJARAT,23.0251818,73.11725729999999
Ghadia BO,387620,KHEDA,GUJARAT,23.1465598,73.1386485
Jher BO,387620,KHEDA,GUJARAT,23.1688294,73.1246338
Kalaji BO,387620,KHEDA,GUJARAT,23.0578486,73.0729934
Chapatiya BO,387620,KHEDA,GUJARAT,23.0925766,73.19592039999999
Pithai BO,387630,KHEDA,GUJARAT,22.892347,72.9844401
Porda Bhatera BO,387630,KHEDA,GUJARAT,22.9310378,73.0184731
Jhara BO,389220,Mahisagar,GUJARAT,23.0751536,73.5402716
Kharol BO,389220,Mahisagar,GUJARAT,23.0171961,73.471054
Khandhli BO,387510,KHEDA,GUJARAT,22.6448139,72.6875476
Ravdavat BO,387610,KHEDA,GUJARAT,23.0280941,72.9076669
Ukardina Muvada BO,387610,KHEDA,GUJARAT,23.0321257,73.0095336
Kakarkhad BO,387635,KHEDA,GUJARAT,22.9950963,72.9091436
Thali BO,393145,NARMADA,GUJARAT,21.8995567,73.45337789999999
Amiyar BO,393050,NARMADA,GUJARAT,21.5527077,73.75256630000001
Mosam BO,392140,BHARUCH,GUJARAT,21.836652,72.79837049999999
Ora BO,392140,BHARUCH,GUJARAT,21.8685504,72.8810859
Pahaj BO,392140,BHARUCH,GUJARAT,21.8725224,72.8101887
Saykha BO,392140,BHARUCH,GUJARAT,21.7917318,72.8123446
Sutrel BO,392140,BHARUCH,GUJARAT,21.8116439,72.8072342
Trankal BO,392140,BHARUCH,GUJARAT,21.8367755,72.6919814
Naldhari BO,393135,BHARUCH,GUJARAT,21.5568611,73.14233639999999
Pathar BO,393135,BHARUCH,GUJARAT,21.6346362,73.2942267
Sodgam BO,393135,BHARUCH,GUJARAT,21.5350663,73.19691080000001
Tavra BO,392011,BHARUCH,GUJARAT,21.738803,73.0597125
Nangal BO,393020,BHARUCH,GUJARAT,21.6091094,72.9239095
Kurchan BO,392025,BHARUCH,GUJARAT,21.9044501,72.95417669999999
Samoj BO,392180,BHARUCH,GUJARAT,22.1417056,72.7392711
Angareshwar BO,392030,BHARUCH,GUJARAT,21.7949602,73.1342229
Nikora BO,392030,BHARUCH,GUJARAT,21.780859,73.1305349
Kahan BO,392240,BHARUCH,GUJARAT,21.8607561,73.03905189999999
Asha BO,393120,BHARUCH,GUJARAT,21.876112,73.28243309999999
Manjipura BO,387320,KHEDA,GUJARAT,22.7141919,72.8552668
Haldarvas BO,387110,KHEDA,GUJARAT,22.9382936,72.86484039999999
Bidaj BO,387120,KHEDA,GUJARAT,22.8523987,72.623987
Lali BO,387120,KHEDA,GUJARAT,22.8696835,72.623987
Dudhathal BO,387620,KHEDA,GUJARAT,23.0681751,73.1674128
Kavath BO,387620,KHEDA,GUJARAT,23.1088286,73.2078185
Navagam BO,387620,KHEDA,GUJARAT,23.0302447,73.0416346
Thavad BO,387620,KHEDA,GUJARAT,23.1201224,73.16077520000002
Vaghas BO,387620,KHEDA,GUJARAT,23.1072741,73.12905959999999
Bhaner BO,387630,KHEDA,GUJARAT,22.8785488,72.9704161
Jamni BO,387630,KHEDA,GUJARAT,22.9218257,72.97705909999999
Fagvel BO,387640,KHEDA,GUJARAT,22.932808,73.2300915
Kathana BO,387640,KHEDA,GUJARAT,22.9039617,73.0840602
Mal Itadi BO,387640,KHEDA,GUJARAT,22.9770781,73.2323033
Kharanti BO,387520,KHEDA,GUJARAT,22.6311965,72.37254899999999
Uchet BO,389390,PANCH MAHALS,GUJARAT,22.2974248,73.65214929999999
Veganpur BO,388713,PANCH MAHALS,GUJARAT,22.7968986,73.502352
Dharapur BO,389220,PANCH MAHALS,GUJARAT,22.9699201,73.50198379999999
Agarwada BO,389115,PANCH MAHALS,GUJARAT,22.9863003,73.8360251
Dangaria BO,389115,PANCH MAHALS,GUJARAT,22.8911446,73.8046674
Vadodar BO,389115,PANCH MAHALS,GUJARAT,22.9439517,73.8183804
Dhinkva BO,389360,PANCH MAHALS,GUJARAT,22.4745515,73.5888575
Manchi Haveli BO,389360,PANCH MAHALS,GUJARAT,22.4681212,73.5237056
Rayanwadia BO,389360,PANCH MAHALS,GUJARAT,22.4804677,73.56235749999999
Vada Talav BO,389360,PANCH MAHALS,GUJARAT,22.4920984,73.5491062
Chhavad BO,389120,PANCH MAHALS,GUJARAT,22.8688575,73.7919103
Dhamnod BO,389120,PANCH MAHALS,GUJARAT,22.9094969,73.7654367
Mojari BO,389120,PANCH MAHALS,GUJARAT,22.8601931,73.8477874
Natapur BO,389120,PANCH MAHALS,GUJARAT,22.81023,73.8124984
Vadelav BO,389120,PANCH MAHALS,GUJARAT,22.7887312,73.74484369999999
Boriavi BO,389210,PANCH MAHALS,GUJARAT,22.9801599,73.7772032
Chhanip BO,389210,PANCH MAHALS,GUJARAT,22.916218,73.5270189
Khojalvasa BO,389210,PANCH MAHALS,GUJARAT,22.9495053,73.7330753
Padardi BO,389210,PANCH MAHALS,GUJARAT,22.8949728,73.7095365
Talavdi BO,389370,PANCH MAHALS,GUJARAT,22.456304,73.6359602
Vaghbod BO,389370,PANCH MAHALS,GUJARAT,22.3620613,73.59180169999999
Moti Kantadi BO,388710,PANCH MAHALS,GUJARAT,22.8451961,73.4298073
Eral BO,389340,PANCH MAHALS,GUJARAT,22.6030301,73.6006342
Sureli BO,389340,PANCH MAHALS,GUJARAT,22.6561859,73.5697189
Vyasda BO,389340,PANCH MAHALS,GUJARAT,22.6382191,73.5638298
Vav BO,389390,PANCH MAHALS,GUJARAT,22.3171223,73.68893779999999
Ratanpur R BO,388713,PANCH MAHALS,GUJARAT,22.7216068,73.44632059999999
Tuwa BO,388713,PANCH MAHALS,GUJARAT,22.8059168,73.4681081
Nanivada BO,384325,MAHESANA,GUJARAT,23.9171762,72.64468289999999
Beh Bassaral BO,177041,HAMIRPUR,HIMACHAL PRADESH,31.6548728,76.37530459999999
Gwal Pathar BO,177041,HAMIRPUR,HIMACHAL PRADESH,31.6832891,76.3568547
Jansooh BO,177041,HAMIRPUR,HIMACHAL PRADESH,31.6548728,76.37530459999999
Bahal BO,177026,HAMIRPUR,HIMACHAL PRADESH,31.5802779,76.4490782
Badehar BO,176048,HAMIRPUR,HIMACHAL PRADESH,31.62197239999999,76.70912
Dhanag BO,176125,KANGRA,HIMACHAL PRADESH,32.0448133,76.639713
Bandahu BO,176073,KANGRA,HIMACHAL PRADESH,31.9067833,76.4953463
Majhera BO,176076,KANGRA,HIMACHAL PRADESH,31.9837063,76.6138327
Kailashpur BO,176076,KANGRA,HIMACHAL PRADESH,32.0020009,76.61527699999999
Kural BO,176083,KANGRA,HIMACHAL PRADESH,32.0307711,76.4613698
Malnoo BO,176083,KANGRA,HIMACHAL PRADESH,32.0292706,76.51847409999999
Drug BO,176071,KANGRA,HIMACHAL PRADESH,31.9790425,76.6354952
Khopa BO,176128,KANGRA,HIMACHAL PRADESH,32.0005773,76.6607634
Kudail BO,176128,KANGRA,HIMACHAL PRADESH,31.9839781,76.6687038
Nagehar BO,176128,KANGRA,HIMACHAL PRADESH,31.982736,76.6701475
Bhadrol BO,176101,KANGRA,HIMACHAL PRADESH,32.0143117,76.4317234
Dain BO,176101,KANGRA,HIMACHAL PRADESH,32.0025454,76.4389549
Netru BO,176095,KANGRA,HIMACHAL PRADESH,31.9118915,76.6145548
Tammber BO,176095,KANGRA,HIMACHAL PRADESH,31.91950169999999,76.6008334
Vijaypur BO,176095,KANGRA,HIMACHAL PRADESH,31.91950169999999,76.6008334
Tikkri Duhki BO,176063,KANGRA,HIMACHAL PRADESH,32.0171934,76.6138327
Trehal BO,176063,KANGRA,HIMACHAL PRADESH,32.0616399,76.599148
Arla BO,176102,KANGRA,HIMACHAL PRADESH,32.0833246,76.50501349999999
Barram Khurd BO,176097,KANGRA,HIMACHAL PRADESH,31.8839869,76.5235328
Maila BO,176089,KANGRA,HIMACHAL PRADESH,31.8781597,76.6715911
Majhoti BO,176089,KANGRA,HIMACHAL PRADESH,31.8958596,76.6672602
Rananagar BO,176089,KANGRA,HIMACHAL PRADESH,31.9101484,76.65715399999999
Changar BO,174505,HAMIRPUR,HIMACHAL PRADESH,31.6228772,76.50691069999999
Dudhana BO,177026,HAMIRPUR,HIMACHAL PRADESH,31.6555798,76.4629805
Dhanwin BO,177401,HAMIRPUR,HIMACHAL PRADESH,31.6134672,76.5957778
Tal BO,177401,HAMIRPUR,HIMACHAL PRADESH,31.6308972,76.5885551
Fatehpur BO,177042,HAMIRPUR,HIMACHAL PRADESH,31.7406421,76.3926668
Sudhial BO,177042,HAMIRPUR,HIMACHAL PRADESH,31.7406421,76.3926668
Bauru BO,177028,HAMIRPUR,HIMACHAL PRADESH,31.8338428,76.583499
Bherda BO,177028,HAMIRPUR,HIMACHAL PRADESH,31.8377004,76.6163602
Varadia BO,370490,KACHCHH,GUJARAT,23.1065649,68.9509787
Varandi Moti BO,370490,KACHCHH,GUJARAT,23.0656894,69.0422578
Ludva BO,370445,KACHCHH,GUJARAT,23.1006366,69.40917999999999
Balota BO,176084,KANGRA,HIMACHAL PRADESH,32.1513468,76.590722
Purba BO,176084,KANGRA,HIMACHAL PRADESH,31.9660119,76.4501882
Sarhoot BO,176084,KANGRA,HIMACHAL PRADESH,31.9690702,76.4389549
Bhoura BO,176087,KANGRA,HIMACHAL PRADESH,32.0060633,76.5313
Nadli BO,176103,KANGRA,HIMACHAL PRADESH,32.0144099,76.5748309
